Wall time,Step,Value
1676051712.7991862,0,9.100000381469727
1676051716.1583638,10000,9.399999618530273
1676051766.8699458,20000,155.3000030517578
1676051814.6364737,30000,122.9000015258789
1676051862.6269653,40000,90.9000015258789
1676051911.6360235,50000,315.3999938964844
1676051963.3174405,60000,500.0
1676052014.8913074,70000,500.0
1676052067.6266093,80000,468.1000061035156
1676052118.3403394,90000,232.8000030517578
1676052166.4968932,100000,500.0
